text,Label
apa argumen nya jika sering bahas konflik palestina sini indonesia akan makin keras antara profesional kontra dan pada akhir nanti indonesia malah jadi konflik juga sp yang rugi sudah sikap indonesia tentang palestina sudah jelas lewat nyata bu menlu di pbb,0
palestina dan israel sudah gencat senjata tetapi para jiran terus laku aksi bela palestina mungkin kah donasi belum capai target coba kita tanya pada motor gede yang pamer,2
smoga atas izin allah swt konflik palestina israel ini bisa bikin gereja mkin sepi aamiin,2
gencat senjata sudah tuju antara hamas dengan israel dua dua belah pihak palestin dan israel dakwa mereka capai menang di tebing barat khusus di baitul maqdis baitul maqdis dan ramal pemuda palestin,1
pada akhir ny konflik palestina memang akn muara pada masalah agama kok saat nanti dajjal muncul dengan misi murtad maka peperangan terjdi antra yang iman dan dajjal kafir yang ingin murtad,0
dilema bos konflik israel palestina bukan siapa yang benar tapi siapa yang mau damai,0
saya saran dengar jasa kena konflik israel dan palestina sehingga anda tahu kenapa beliau ingat agar umat kristiani untuk jangan bela israel lebih di kondisi sekarang hanya dar saran,1
wawas saya sudah cukup buat tahu kalau konflik palestina israel adalah masalah politik mereka omong caplok lahan sama sama ada korban dari dua belah fihak ngapa kamu ribet,0
konflik palestin dan israel memang bukan urus nkri memang merdeka nkri dapat dari bantu palestina merdeka nkri dapat dari juang lwan jajah belanda th amp jepang th tidak perlu ada jadi manusia nkri bntu palestina karena rsa manusia bagai bangsa yang prnah jajah,1
kenapa di yaman tidak heboh di palestina karena ada beberapa beda di sana konflik antara syiah dan wahabi sehingga buat rakyat derita palestina antara jajah dan di jajah,1
konflik palestina itu cipta hamas,2
iya memang begini licik israel kalau orang mau pakai logika tidak susah paham pecah masalah nya jelas israel itu provokasi tidak ada respon provokasi ada respon balik serang kewalahan gencat senjata provokasi,0
di sono sudah gencat senjata nah di sini masih lanjut bego,2
ada yang bilang mau bebas palestina eh baliho tentang palestina bahkan pada turun tukang ngapusi nyata,2
israel hamas perang dia ribut sekarang gencat senjata dia juga ribut mau apa sih ini aki tua,2
anda memang raja nyinyir seluruh dunia ingin gencat senjata dan henti perang begitu gencat senjata kamu mau tahu urus orang lagi memang otak oposisi bukan untuk tenteram mau goreng supaya ribut terus,2
banyak hal upa peduli itu spontan dan bagaimana momentum sekarang momentum konflik palestina dan israel jadi iya ngalir saja,0
ini bukan konflik israel palestina tapi hamas vs fatah yah kurang lebih hampir sama kaya ricuh pilpres,0
janji bebas palestina nyata sih spanduk palestina,1
jujur memang lebih baik meski sakit maaf kalau saya juga jujur kata kalau dildo provokator kambuh harus orang kelas didu paham dulu duduk masalah baru teriak ini rebut wilayah antara hamas dan israel dan warga palestina adl korban bukan msl agama paham,1
jaman dajjal dan zionis itu beda palestina asai dajjal akan bebas di jaman al mahdi tapi palestina asai zionis bisa bebas kapan kalau umat islam mau sungguh usaha kalau hanya teriak teriak khilafah tidak akan mungkin bisa bebas palestina,0
yang pasti menang produsen dan pasok senjata baik ke hamas dan israel yang kecut iya donasi uang bukan dari kantong sendiri bahkan profit sudah di petik duluan yang bodoh yang asal dukung notabene cuma provokasi kasihan korban rakyat palestine,0
jadi hamas itu ibarat malaikat dan israel iblis iya gus,2
ada cara yang mudah untuk kalah hamas pergi semua penyangak yang suka duduk area palestin pergi semua dinding hadang jalan raya supaya palestin dan israel tiada pisah dan kembali semua duduk israel balik ke garis insyallah hamas akan kalah gembira,2
khilafah dan jihad bebas palestina takbir opo iya,1
palestina itu buah negara dia yang punya negara dan israel itu datang yang datang ke palestina minta suaka alias numpang terus kenapa palestina sama kaya aceh tertawa,0
konflik palestina israel kompleks tidak bisa sederhana bagai tikai kaum yahudi vs muslim sejarah di kawasan ini juga panjang keras sudah kerap tempuh dan tidak pernah selesai masalah perlu genjatan senjata dan jalur diplomasi untuk capai solusi damai,0
bahasa yang paham srel adalah bahasa perang maka logika tentara dan kuat militer yang lawan srel dan bebas palestina kelas raja harus mampu laku itu tidak dar terampil beri pesan bagaimana teman teman,1
soal kalau jadi gencat senjata antara palestina dan israel dia tidak punya kerja dan tidak bisa bicara apa apa lagi,2
sukarno tidak main main dalam implementasi politik anti imperialisme masuk yang kait dengan sengketa palestina dan israel telah tolak undang israel ke forum kaa sukarno laku lagi saat gelar asi games iv,0
satu video juga ngak bisa jadi benar mutlak kita itu bijak saja karena masalah politics lebih kuat tidak akan pernah damai jika iran selalu dukung hamas ini perang iran dan israel palestine itu korban saja,0
kasus beda saat itu indonesia upaya jadi negara yang aku dan hasil jelas ada konsekwensi yang harus selesai palestina sudah merdeka dan jadi negara tapi terus terjun diri dalam konflik kapan bisa benah negara,0
konflik palestina israel picu gelombang solidaritas manusia di bagai negara masuk di indonesia akan ada solusi damai telah gencat senjata israel palestina fakta jam wib hanya di tvone,0
negara sedang sulit itu buat negara sendiri sama rakyat ngomong ngomong ada yang ngebacot konflik palestina amp israel bkan urus kita indonesia lah knapa iri bilang bos kalau kita bela palestina,2
kadang sulit beda antara ingin dan idea apalagi di hadap realitas yang sangat kompleks seperti konflik israel palestina ini ada banyak pihak ada banyak penting sentimen agama juga jadi bagi dari masalah,0
mungkin dia lebih suka kalau konflik palestina israel terus lanjut karena untuk dagang,2
harus bagi tiga wilayah palestina hanya itu jalan keluar untuk sudah konflik dua negara yang libat dunia jadi rusuh tidak mereka lihat bagaimana alam ikut ngamuk karena jahat mereka bencana musibah dan lain,0
tah lihat manusia barbar ketololoan kalian adalah ketika kalian harus percaya bahwa palestina itu islam dan kalian harus percaya bahwa palestina dan israel itu perang agama pucat deh kamu mana sampai nya bantu itu ada tilepan kah ayo mabuk,2
bahkan konflik yaman yang di muka akan akan bawa identitas agama pun jauh lebih mudah untuk bahas cara objektif ketimbang konflik israel palestina lbh mudah lagi bahas konflik libya yang sebenernya adl ajang negara asing untuk rebut pengaruh,0
waspada beri sumbang donasi untuk palestina sebab ada beberapa pihak yang salah guna isu konflik palestina baik ikan sumbang donasi pada lembaga yang kredibel seperti baznas nusantara satu,1
konflik internal selalu ada tiap negara sana daerah konflik tiap saat bisa saja muncul masalah antara israel palestina kadang informasi yang dapat warga tidak imbang terkadang pihak utama palestina jadi baik netral saja ngomong ngomong kirim roket ke warga sipil memang jahat kok,1
kita harus mulai dari sekarang kalau konflik palestina israel bukan urus kita masih banyak pr banyak di negeri kita sendiri yang belum selesai kita dukung jajah di dunia harus hapus karena tidak sesuai perikemanusiaan,0
bagi saya palestina israel adalah bareng dagang paling jual dalam konflik manusia banding dengan konflik manusia tempat lain,0
israel vs palestina bukan buah konflik tapi jajah ampas wilayah negara palestina oleh negara tk wilayah israel,0
mari yakin palestina dan israel kita saudara bukan musuh kita sudah habis malu karena lama ini justru beri bantu amunisi kepada organisasi benci dan kuat mereka dengan sumbang kita sampai sampai perintah palestina tidak jalan karena kalah,1
para kaum kadal itu kan mau menang sendiri gencat senjata kok bahkan klaim menang,2
apa itu fungsi gencat senjata terus hamas kenapa diam saja,2
jadi kapan pasti itu kirim tentara bebas palestina apa harus ada khilafah dulu baru bisa kirim tentara jika memang demikian iya sudah jangan lama lama lagi tegak khilafah segera mungkin,1
kalau bani kadrun mau konflik terus langsung buat dapat sesuatu dengan koar bela palestina,2
pihak mesir bagai mediator gencat senjata hamas dan israel ingin agar saling henti serang ini bisa pelihara,1
konflik yang jadi antara palestina dan israel masih belum akhir ayo edukasi diri untuk terus baca dan cari informasi kait konflik yang jadi antara dua negara ini,1
konflik yang jadi antara palestina dan israel lama tahun tahun selalu sita perhati dunia masuk indonesia,0
dia mau teroris itu serang israel dan israel tadi boleh lawan orang orang juga tidak boleh salah yang setamg israel dia gregetan banyak yang lihat cara netral dan salah hamas inti mau teroris atau apa itu asal lawan israel wajib hukum di bela begitu kayak,0
israel bubar ada manfaat buat nkri kalau mau nyata ikut perang dengan semboyan aku depan kamu bukan belakang kamu bebas palestina manteb kan,2
bebas palestina dengan khilafah,1
saya itu heran sama rombong arab pesek dan hamas pesek kalian itoe benci amat sama yahudi dan israel coba papar di sini alas apa sampai kalian itoe smp begitu dng mrk,2
yang konflik sekarang antara palestina vs israel atau hamas vs israel karena ini dua hal yang beda,0
apa yang manusia kenapa israel yang di cap jajah dan palestina korban itu konflik dari masa lalu belum buyut kamu lair rebut wilayah atas dasar dua kitab yang tolak belakang jika lihat dari alquran israel jajah sedang jika lihat dari ajar yahudi mereka juang,0
konflik israel palestina rebut benar sejarah masing ada klaim sendiri entah tahun depan sejarah mana yang cerita ke generasi saat itu dan belum tentu juga sejarah yang cerita saat masa depan adalah yang paling benar,1
saya bukan mau tanya iya tapi hanya ingat para senior dan orang tua kena konflik antara israel yahudi laknat dan palestina ingat pak dan ibu kurang ilmu tahu buat orang jadi bodoh iri hati dengki dan hasut allahu akbar,2
yang jadi belakang ini bukan konflik israel palestina tapi perang hamas vs israel,0
gegap gempita bela palestina atau israel yang bukan bangsa dan tanah air hingga bela bela ngumpulin sumbang mana mana untuk bela warga palestina yang kena dampak konflik dan keras,2
padahal mungkin tidak ada satu jentil pun warga palestina atau israel yang peduli apalagi bantu plus ngumpulin sumbang untuk para korban konflik keras terorisme separatisme atau vigilantisme di bagai daerah di indonesia yang banyak jadi telah orde baru,2
konflik palestina dan israel bukan urus kita tapi coba lihat di pelosok desa di indonesia masih banyak rakyat miskin yang perlu bantu karena bantuanya si makan maling negara,0
manusia sampah ini tidak tahu diri sama sekali padahal dua jam pasca gencat senjata tentara israel sudah duluan langgar sepakat setan wujud manusia,2
kata yahudi pesek yang kasih makan cina kafir komunis palestina bukan urus kita itu murni konflik politik kita tidak perlu ikut campur esrahell rang terorisme dan lain lain dan lain lain,2
akar konflik israel palestina itu bukan soal agama yahudi vs islam tapi soal politik yakni kolonisasi israel atas tanah palestina,1
buat apa rakyat indonesia kerja cukup palestina dan israel geger melulu gampang kok cari uang dan sudah bukti kan so buat apa capek kerja,2
dukung kaum kadrun di indonesia hadap palestina hanya babi buta dengan teriak teriak jalan dan kutuk israel tanpa hasil padahal mesir bukti dukung palestina dengan ajak israel untuk damai hasil gencat senjata siapa uang paling hebat,2
kalau ada tokoh negarawan yang kurang support dengan palestina berfikir husnudzon saja mungkin beliau intelijen inggris amerika dan israel,2
ciri ciri kecut tempur di kerumun masyarakat gencat senjata baru muncul najis anjing,2
saya hadir sini untuk seru dan henti keras dan gencat senjata untuk selamat nyawa mereka yang tidak salah menlu retno marsudi,1
memang suka aneh aneh di negeri ini palestina amp israel sudah sepakat gencat senjata kenapa jadi kita yang masih ribut,0
jangan jangan hamas memang pelihara israel sekarang gencat senjata kemudian kasih bantu untuk bangun gaza besok suruh bikin ulah gempur lagi begitu terus ulang sampai kiamat tiba,2
tapi kalau zionis yahudi duluan yang langgar gencat senjata begitu serang rengek desak playing victim,0
palestina amp israel bukan konflik agama saja,0
kalau bahas soal palestina dan israel tidak usah sok sok an deh ibu lampir semua sudah ada dalam al quran begitu juga hadits nabi tidak usah alih mau tepi barat atau timur wong tanah palestina rampas jajah rakyat bunuh masih saja bela israel,0
bilang konflik agama juga tidak salah amat yang profesional palestina dari muslim yang profesional israel dari non muslim kristen katolik hindu budha dan lain lain konflik wilayah israel palestina hanya proxy the real conflict adalah the world lagi islam,1
